timestamp,id,xpos,ypos,heading,direction,energy,speed,totalDistance,datetime,micros
2013-11-28 19:04:02.5,13,71.0929,71.6505,2.7490105475,0.0,4.64521,0.0,1.98862,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,14,73.2242237975,45.7125870426,0.936865216,1.7075542543,967.390510865,2.5542095666,845.087899338,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,1,73.223660818,26.9488248327,1.119752175,1.3529661193,1169.60075938,2.5309744792,892.782766746,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:02.5,2,68.7037233025,61.5681556556,2.7057064319,1.7276326092,1016.40647567,2.4328280452,979.170187701,2013-11-28 19:04:02.500,500000
2013-11-28 19:04:03.5,3,77.134,70.651,-2.2475784249,0.0,4.24902,0.0,0.844066,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,4,75.1288579865,50.1977598424,-0.4412322723,2.3861960286,1260.44368049,1.6247711919,860.549937333,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,5,57.9349894059,48.1119471558,1.3845542519,0.3818639756,968.171267664,1.805067777,969.503164412,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,6,61.6513808298,23.7682771095,0.2365375749,-0.0908027014,1119.26637577,1.4923408861,1096.5172866,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,8,65.7267645946,59.7144645946,-0.8951041147,0.7866663888,1288.53055915,1.1622692887,1143.1660797,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,11,66.2992569045,59.929153022,-0.5504507047,0.4792313471,1170.03071913,2.6595644851,991.221790941,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,12,58.8548137174,54.2873962067,0.8986389086,1.8962477999,1512.81266147,1.8544727989,956.455017839,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,13,71.0929,71.6505,2.749958963,0.0,4.64521,0.0,1.98862,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,14,75.5494404027,45.2163364864,0.4946755282,1.9011418069,971.488410165,2.3026752735,847.46910226,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,1,75.4612031033,27.56198686,0.9325594735,1.2746143658,1172.09286947,2.0838512451,895.102325834,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:03.5,2,71.4641277601,61.8295953255,-1.361816491,1.41250604,1020.06958114,3.1191386017,981.955757991,2013-11-28 19:04:03.500,500000
2013-11-28 19:04:04.5,3,77.134,70.651,-2.2475039718,0.0,4.24903,0.0,0.844066,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,4,75.9991978246,49.1871182098,-0.4113612174,2.7165703528,1263.98244565,1.7694516522,861.899372279,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,5,59.0554198821,48.3812172347,1.4715496703,1.281141819,969.274046054,1.7639612869,970.776132583,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,6,62.8130896515,25.9004276733,0.3538421077,0.8070203953,1120.09,3.444198026,1099.04541593,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,8,67.0895545498,60.2168602529,-1.5823442787,1.1471375976,1292.24070549,1.6850138732,1144.62908736,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,11,68.2388146277,62.2794124686,-1.3578623633,0.8508755692,1174.97771629,2.6647222426,994.282552837,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,12,60.7985649665,55.4873886181,0.6685469209,0.3420593856,1514.62516964,4.4103076221,959.155517641,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,13,71.0929,71.6505,2.7480104899,0.0,4.64521,0.0,1.98862,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,14,77.5928650209,44.6053630997,-0.0514224731,1.9640944585,975.573230904,1.9341505496,849.60435538,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,1,77.5041847409,28.3518186957,0.0604096657,1.3155722892,1174.30325505,2.3112274823,897.295586197,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:04.5,2,74.4024803363,61.7200866926,-1.6057451466,1.897638741,1023.0165327,2.7968171724,984.929065409,2013-11-28 19:04:04.500,500000
2013-11-28 19:04:05.5,3,77.134,70.651,-2.2474560514,0.0,4.24903,0.0,0.844066,2013-11-28 19:04:05.500,500000
